site_id,year,class_name,probability_median_composite_mean,argmax_area_m2,argmax_area_pct,scene_count,dataset,scale_m
cyrusone_aurora_chi1_chi2,2018,trees,0.11398007212959287,34469.92448416317,20.524558016511694,51,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2018,grass,0.06546993820908399,1493.7376936370251,0.8894219065837847,51,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2018,flooded_vegetation,0.03942502299410745,0.0,0.0,51,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2018,crops,0.0793920542104024,10109.79033424527,6.019710845183874,51,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2018,shrub_and_scrub,0.07478820417021453,9982.479988098145,5.943905962385265,51,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2018,built,0.3822530672917217,107813.24073776553,64.1956472949938,51,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2018,bare,0.10180591413445181,3411.5901346842447,2.0313760675645307,51,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2018,snow_and_ice,0.06143714825756288,0.0,0.0,51,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2019,water,0.04332677327141339,155.70711089489504,0.09271327625373757,52,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2019,trees,0.15138414303070946,54598.47580207376,32.509777755028864,52,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2019,grass,0.06671941701771364,2309.3700790405273,1.3750769947477068,52,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2019,flooded_vegetation,0.03778211104850405,0.0,0.0,52,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2019,crops,0.0747434313796898,7084.375057863723,4.2182763397888055,52,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2019,shrub_and_scrub,0.055131801001347,670.4610137939453,0.3992151471566286,52,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2019,built,0.3727507421180865,100851.2212928324,60.05022562239157,52,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2019,bare,0.09015778518775806,2275.1729437435374,1.3547148646326832,52,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2019,snow_and_ice,0.0566325181130668,0.0,0.0,52,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2020,water,0.04531302018490457,89.10066019694011,0.05305354441266012,64,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2020,trees,0.12439162718908264,52528.05887705485,31.276981544075692,64,GOOGLE/DYNAMICWORLD/V1,10
