left_record_uid,right_record_uid,left_source,right_source,left_name,right_name,left_status,right_status,distance_m,name_score,match_rule,is_grouped_match
FracTracker:frac_row_1248,NAICS:naics_430,FracTracker,NAICS,RIDGETOP CENTER,"AMAZON DATA SERVICES, INC. IAD-116 IAD-117",Proposed,Operating/inferred,590.707,0.0,candidate_only,False
FracTracker:frac_row_867,PNNL:campus_01343774537,FracTracker,PNNL,Digital Filigree,CloudHQ Ashburn Campus,Proposed,Operating/inferred,590.973,0.0,candidate_only,False
NAICS:naics_208,PNNL:building_00054383196,NAICS,PNNL,MISSION WEST PROPERTIES,CoreSite SV5,Operating/inferred,Operating/inferred,591.104,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_1204,PNNL:building_00465062052,FracTracker,PNNL,DIGITAL STERLING PREMIER,Amazon IAD87,Operating,Operating/inferred,591.158,0.0,candidate_only,False
FracTracker:frac_row_1256,PNNL:building_00701923200,FracTracker,PNNL,VERISIGN INC,QTS Ashburn 1,Operating,Operating/inferred,591.513,0.0,candidate_only,False
FracTracker:frac_row_836,PNNL:building_01088203906,FracTracker,PNNL,21673 BEAUMEADE CIRCLE LLC,Amazon Web Services,Expanding,Operating/inferred,591.545,0.0,candidate_only,False
NAICS:naics_373,PNNL:building_00038305431,NAICS,PNNL,"AMAZON DATA SERVICES, INC - SFO53",Digital Realty Silicon Valley SJC34,Operating/inferred,Operating/inferred,591.682,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_566,PNNL:building_01019812125,FracTracker,PNNL,"Portland Edge Data Center (EDC) campus (POR01, POR02, & POR03)",EdgeConneX Data Center,Operating,Operating/inferred,591.708,0.0,candidate_only,False
FracTracker:frac_row_965,PNNL:building_00273896102,FracTracker,PNNL,WATERSIDE AWS,Centersquare IAD2-B,Operating,Operating/inferred,592.005,0.0,candidate_only,False
FracTracker:frac_row_1214,PNNL:building_01276518684,FracTracker,PNNL,FR SUMMIT AWS,Aligned IAD03,Operating,Operating/inferred,592.046,0.0,candidate_only,False
FracTracker:frac_row_885,PNNL:building_00463571875,FracTracker,PNNL,MONTEREY DC ASSETS,Amazon IAD78,Operating,Operating/inferred,592.155,0.0,candidate_only,False
FracTracker:frac_row_1200,PNNL:building_01188680255,FracTracker,PNNL,DCT DULLES DOWNS Land Bay A,Amazon IAD192,Operating,Operating/inferred,592.323,0.0,candidate_only,False
FracTracker:frac_row_1196,PNNL:building_00744496741,FracTracker,PNNL,CYXTERA COLOCATION,Amazon Web Services IAD117,Operating,Operating/inferred,592.383,0.0,candidate_only,False
FracTracker:frac_row_1249,NAICS:naics_366,FracTracker,NAICS,SHAW ROAD BUSINESS PARK,CYRUSONE NORTHERN VIRGINIA DATA CENTER - SHAW ROAD (74109),Proposed,Operating/inferred,592.414,0.286,candidate_only,False
FracTracker:frac_row_1110,NAICS:naics_157,FracTracker,NAICS,Roosevelt Building,NORTHROP GRUMMAN SYSTEMS CORPORATION,Operating,Operating/inferred,592.485,0.0,candidate_only,False
FracTracker:frac_row_1210,NAICS:naics_366,FracTracker,NAICS,Dulles Electric Data Centers,CYRUSONE NORTHERN VIRGINIA DATA CENTER - SHAW ROAD (74109),Proposed,Operating/inferred,592.541,0.0,candidate_only,False
FracTracker:frac_row_843,PNNL:building_00300163074,FracTracker,PNNL,44520 HASTINGS DR,Centersquare IAD4-B,Operating,Operating/inferred,592.658,0.0,candidate_only,False
FracTracker:frac_row_965,PNNL:building_00744491691,FracTracker,PNNL,WATERSIDE AWS,Amazon IAD145,Operating,Operating/inferred,592.873,0.0,candidate_only,False
FracTracker:frac_row_885,PNNL:building_01088203906,FracTracker,PNNL,MONTEREY DC ASSETS,Amazon Web Services,Operating,Operating/inferred,592.991,0.0,candidate_only,False
NAICS:naics_162,PNNL:campus_00460056018,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD-12 IAD-15 IAD-16 IAD-76 (73860)",,Operating/inferred,Operating/inferred,593.378,0.0,candidate_only,False
NAICS:naics_488,PNNL:building_01460847458,NAICS,PNNL,AMAZON DATA SERVICES INC - SFO60,EdgeCore Silicon Valley,Operating/inferred,Operating/inferred,593.434,0.0,candidate_only,False
FracTracker:frac_row_834,PNNL:building_00298127059,FracTracker,PNNL,21310 BEAUMEADE CIR,Equinix Ashburn DC1,Operating,Operating/inferred,594.212,0.0,candidate_only,False
FracTracker:frac_row_1222,NAICS:naics_162,FracTracker,NAICS,IAD76,"AMAZON DATA SERVICES, INC. IAD-12 IAD-15 IAD-16 IAD-76 (73860)",Operating,Operating/inferred,594.331,0.0,candidate_only,False
FracTracker:frac_row_565,PNNL:building_00328702378,FracTracker,PNNL,Flexential Hillsboro 6,Stack Infrastructure Portland 2 Data Center,Proposed,Operating/inferred,594.442,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_562,PNNL:building_01243089554,FracTracker,PNNL,Flexential Hillsboro 3,Stack Infrastructure Portland 3 Data Center -Bld POR3b,Operating,Operating/inferred,594.443,0.125,candidate_only_code_conflict,False
FracTracker:frac_row_868,PNNL:point_13154826378,FracTracker,PNNL,DIGITAL REALTY ACC10,NTT Ashburn VA7 Data Center,Operating,Operating/inferred,594.463,0.0,candidate_only_code_conflict,False
NAICS:naics_228,PNNL:building_00209087373,NAICS,PNNL,"1201 COMSTOCK PARTNERS, LLC",Silicon Valley SJC31,Operating/inferred,Operating/inferred,594.515,0.0,candidate_only_low_specificity,False
NAICS:naics_264,PNNL:building_00209087373,NAICS,PNNL,COMSTOCK DATA CENTER,Silicon Valley SJC31,Operating/inferred,Operating/inferred,594.515,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_845,PNNL:building_00300162689,FracTracker,PNNL,44790 PERFORMANCE CIR,Level 3 Ashburn,Operating,Operating/inferred,594.848,0.0,candidate_only,False
NAICS:naics_242,PNNL:building_00300163083,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD 50 IAD 60 IAD-71 IAD-78 IAD-79 IAD-80 (74049)",NTT Ashburn VA1 Data Center,Operating/inferred,Operating/inferred,594.869,0.0,candidate_only_code_conflict,False
NAICS:naics_100,PNNL:building_00417682781,NAICS,PNNL,ISILON,KOMO Plaza West,Operating/inferred,Operating/inferred,595.029,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_781,PNNL:building_00364289073,FracTracker,PNNL,Chevron Data Center (closed),Microsoft,Operating,Operating/inferred,595.033,0.0,candidate_only,False
FracTracker:frac_row_884,PNNL:building_01188691868,FracTracker,PNNL,IAD3 DataBank,NTT Ashburn VA8 Data Centre,Operating,Operating/inferred,595.133,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_865,PNNL:campus_00460053028,FracTracker,PNNL,DBT-DATA ASHBURN HOLDING I,Amazon Web Services Datacenter Complex,Operating,Operating/inferred,595.146,0.0,candidate_only,False
NAICS:naics_223,PNNL:building_01227684020,NAICS,PNNL,"DIGITAL REALTY TRUST CHANDLER, LLC",CyrusOne PHX4,Operating/inferred,Operating/inferred,595.284,0.0,candidate_only,False
FracTracker:frac_row_883,PNNL:building_00597970806,FracTracker,PNNL,IAD24,Digital Realty Northern Virginia IAD36,Operating,Operating/inferred,595.304,1.0,candidate_only_code_conflict,False
FracTracker:frac_row_885,NAICS:naics_332,FracTracker,NAICS,MONTEREY DC ASSETS,VA2 DATA CENTER,Operating,Operating/inferred,595.419,0.0,candidate_only,False
FracTracker:frac_row_560,PNNL:building_01243089554,FracTracker,PNNL,Flexential Hillsboro 1,Stack Infrastructure Portland 3 Data Center -Bld POR3b,Operating,Operating/inferred,595.534,0.0,candidate_only_code_conflict,False
NAICS:naics_363,PNNL:building_00038305568,NAICS,PNNL,"AMAZON DATA SERVICES, INC - SFO20",Csquare SFO1,Operating/inferred,Operating/inferred,595.569,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_873,PNNL:campus_00460053028,FracTracker,PNNL,Equinix Data Center,Amazon Web Services Datacenter Complex,Operating,Operating/inferred,595.674,0.0,candidate_only,False
FracTracker:frac_row_1291,PNNL:building_00223783259,FracTracker,PNNL,TierPoint - Seattle Data Center,CTI Biopharma,Operating,Operating/inferred,595.776,0.0,candidate_only,False
FracTracker:frac_row_1229,PNNL:building_00983627455,FracTracker,PNNL,MECP1 ASHBURN 1 LLC,CyrusOne NVA7,Operating,Operating/inferred,596.102,0.0,candidate_only_code_conflict,False
NAICS:naics_190,PNNL:campus_01317915930,NAICS,PNNL,DUPONT FABROS TECH - ASHBURN CORP CTR,Centersquare Ashburn IAD4 Data Center,Operating/inferred,Operating/inferred,596.164,0.143,candidate_only,False
FracTracker:frac_row_1157,PNNL:building_01030970564,FracTracker,PNNL,Sandston Data Center Campus,Meta Henrico Data Center,Approved/Permitted/Under construction,Operating/inferred,596.264,0.0,candidate_only,False
FracTracker:frac_row_868,PNNL:building_01309123033,FracTracker,PNNL,DIGITAL REALTY ACC10,Equinix Ashburn DC6,Operating,Operating/inferred,596.386,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1250,NAICS:naics_160,FracTracker,NAICS,"STERLING VI, V","AMAZON DATA SERVICES, INC.IAD-10, 32, 98, 99, 118, 119, 129",Operating,Operating/inferred,596.469,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1335,PNNL:building_00038305568,FracTracker,PNNL,Walsh Bowers Technology Center: CoreSite,Csquare SFO1,Expanding,Operating/inferred,596.486,0.0,candidate_only,False
FracTracker:frac_row_855,PNNL:campus_00460053028,FracTracker,PNNL,Ashburn Data Center,Amazon Web Services Datacenter Complex,Proposed,Operating/inferred,596.503,0.0,candidate_only,False
NAICS:naics_526,PNNL:building_00209073636,NAICS,PNNL,DIGITAL ALFRED  LLC,Prime Santa Clara,Operating/inferred,Operating/inferred,596.523,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_891,PNNL:campus_00649365745,FracTracker,PNNL,Sabey Data Center,NTT Ashburn Campus,Approved/Permitted/Under construction,Operating/inferred,596.918,0.0,candidate_only,False
FracTracker:frac_row_851,NAICS:naics_167,FracTracker,NAICS,ALIGNED DATA CENTER IAD01,"INTERGATE - ASHBURN, LLC",Operating,Operating/inferred,596.992,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_851,PNNL:building_01088241977,FracTracker,PNNL,ALIGNED DATA CENTER IAD01,Aligned IAD02,Operating,Operating/inferred,597.033,1.0,candidate_only_code_conflict,False
NAICS:naics_162,PNNL:building_00465062053,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD-12 IAD-15 IAD-16 IAD-76 (73860)",Amazon IAD88,Operating/inferred,Operating/inferred,597.313,0.222,candidate_only_code_conflict,False
FracTracker:frac_row_1213,NAICS:naics_389,FracTracker,NAICS,Dulles Trade Center West,WHEELER DATA CENTER,Proposed,Operating/inferred,597.409,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_253,PNNL:building_01454813846,FracTracker,PNNL,DSM14 (Microsoft),,Approved/Permitted/Under construction,Operating/inferred,597.542,0.0,candidate_only,False
FracTracker:frac_row_883,PNNL:building_00597970809,FracTracker,PNNL,IAD24,Digital Realty Northern Virginia IAD35,Operating,Operating/inferred,597.563,1.0,candidate_only_code_conflict,False
FracTracker:frac_row_874,PNNL:building_01088203906,FracTracker,PNNL,EQUINIX DC21,Amazon Web Services,Operating,Operating/inferred,597.717,0.0,candidate_only,False
FracTracker:frac_row_868,PNNL:building_00298126010,FracTracker,PNNL,DIGITAL REALTY ACC10,Digital Realty ACC4,Operating,Operating/inferred,597.977,1.0,candidate_only_code_conflict,False
FracTracker:frac_row_862,PNNL:building_00234722029,FracTracker,PNNL,CLOUD HQ LC3,Equinix Ashburn DC2,Operating,Operating/inferred,598.154,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1190,PNNL:building_01188680255,FracTracker,PNNL,Sterling Data Center,Amazon IAD192,Operating,Operating/inferred,598.769,0.0,candidate_only,False
FracTracker:frac_row_1019,PNNL:building_01134911641,FracTracker,PNNL,DC-4,AWS IAD104,Proposed,Operating/inferred,598.864,0.0,candidate_only,False
FracTracker:frac_row_1085,PNNL:building_01059037050,FracTracker,PNNL,NVA15 LLC,COPT Innovation Park Data Center,Proposed,Operating/inferred,598.877,0.0,candidate_only,False
FracTracker:frac_row_1245,PNNL:building_00299927846,FracTracker,PNNL,QTS BRODERICK ACQUISITION CO LLC,Amazon IAD76,Operating,Operating/inferred,599.063,0.0,candidate_only,False
FracTracker:frac_row_1240,PNNL:building_00299946152,FracTracker,PNNL,Prologis NOVA 1,,Expanding,Operating/inferred,599.447,0.0,candidate_only,False
FracTracker:frac_row_875,PNNL:building_00701923204,FracTracker,PNNL,Filigree Ct Campus,Digital Realty ACC10,Operating,Operating/inferred,599.542,0.0,candidate_only,False
FracTracker:frac_row_845,PNNL:building_00610977485,FracTracker,PNNL,44790 PERFORMANCE CIR,NTT Ashburn VA2 Data Center,Operating,Operating/inferred,599.752,0.0,candidate_only,False
NAICS:naics_363,PNNL:building_00460159955,NAICS,PNNL,"AMAZON DATA SERVICES, INC - SFO20",,Operating/inferred,Operating/inferred,599.978,0.0,candidate_only,False
NAICS:naics_303,PNNL:building_00054383196,NAICS,PNNL,VERINT,CoreSite SV5,Operating/inferred,Operating/inferred,600.099,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_885,PNNL:building_00298242260,FracTracker,PNNL,MONTEREY DC ASSETS,Equinix Ashburn DC3,Operating,Operating/inferred,600.184,0.0,candidate_only,False
FracTracker:frac_row_1183,PNNL:building_00460056024,FracTracker,PNNL,22660 Executive Dr Prologis,Amazon IAD15,Proposed,Operating/inferred,600.184,0.0,candidate_only,False
FracTracker:frac_row_1176,NAICS:naics_366,FracTracker,NAICS,108 CARPENTER DRIVE,CYRUSONE NORTHERN VIRGINIA DATA CENTER - SHAW ROAD (74109),Proposed,Operating/inferred,600.353,0.0,candidate_only,False
NAICS:naics_196,PNNL:building_00037947314,NAICS,PNNL,3011 LAFAYETTE,Equinix Santa Clara SV2,Operating/inferred,Operating/inferred,600.444,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_843,PNNL:building_00610977485,FracTracker,PNNL,44520 HASTINGS DR,NTT Ashburn VA2 Data Center,Operating,Operating/inferred,600.614,0.0,candidate_only,False
NAICS:naics_441,PNNL:building_00996899488,NAICS,PNNL,"AMAZON DATA SERVICES, INC IAD-100/101/102/103",Amazon IAD100,Operating/inferred,Operating/inferred,601.101,0.25,candidate_only,False
FracTracker:frac_row_1030,PNNL:building_01460776170,FracTracker,PNNL,HAYDEN TECHNOLOGIES,,Expanding,Operating/inferred,601.196,0.0,candidate_only,False
FracTracker:frac_row_834,PNNL:building_00460050155,FracTracker,PNNL,21310 BEAUMEADE CIR,Equinix Ashburn DC10,Operating,Operating/inferred,601.256,0.0,candidate_only,False
FracTracker:frac_row_849,PNNL:building_00793888429,FracTracker,PNNL,ACC7 Digital Realty,NTT Ashburn VA5 Data Center,Operating,Operating/inferred,601.386,0.0,candidate_only_code_conflict,False
NAICS:naics_167,PNNL:building_00793888430,NAICS,PNNL,"INTERGATE - ASHBURN, LLC",NTT Ashburn VA4 Data Center,Operating/inferred,Operating/inferred,601.484,0.25,candidate_only_low_specificity,False
FracTracker:frac_row_563,PNNL:building_00918871788,FracTracker,PNNL,Flexential Hillsboro 4,QTS Data Center Bld 4,Operating,Operating/inferred,601.803,0.2,candidate_only_code_conflict,False
FracTracker:frac_row_1207,PNNL:building_01317733642,FracTracker,PNNL,Dulles Commerce,Digital Realty Northern Virginia IAD44,Expanding,Operating/inferred,601.808,0.0,candidate_only,False
FracTracker:frac_row_873,PNNL:building_00463571875,FracTracker,PNNL,Equinix Data Center,Amazon IAD78,Operating,Operating/inferred,601.811,0.0,candidate_only,False
NAICS:naics_332,PNNL:campus_01317915930,NAICS,PNNL,VA2 DATA CENTER,Centersquare Ashburn IAD4 Data Center,Operating/inferred,Operating/inferred,601.898,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_51,NAICS:naics_515,FracTracker,NAICS,CoreSite SV9,CYXTERA COMMUNICATIONS  LLC SC4-5,Proposed,Operating/inferred,602.166,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_838,NAICS:naics_167,FracTracker,NAICS,21821 UUNET DR,"INTERGATE - ASHBURN, LLC",Operating,Operating/inferred,602.682,0.0,candidate_only_low_specificity,False
NAICS:naics_290,PNNL:building_00701924665,NAICS,PNNL,AMERICAN REAL ESTATE PARTNERS (AREP),Vantage VA11,Operating/inferred,Operating/inferred,602.766,0.0,candidate_only,False
FracTracker:frac_row_1078,PNNL:building_00667573133,FracTracker,PNNL,Manassas Point,Amazon Web Services,Proposed,Operating/inferred,602.993,0.0,candidate_only,False
NAICS:naics_175,PNNL:building_00701930919,NAICS,PNNL,INOVA HEALTH CARE SYSTEMS - IT OPERATIONS,CyrusOne NVA8,Operating/inferred,Operating/inferred,603.566,0.0,candidate_only,False
FracTracker:frac_row_270,PNNL:building_00174242795,FracTracker,PNNL,Stream Data Center: Chicago 2,EdgeConneX CHI01,Operating,Operating/inferred,603.712,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_865,PNNL:building_00463571876,FracTracker,PNNL,DBT-DATA ASHBURN HOLDING I,Amazon IAD79,Operating,Operating/inferred,604.008,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_889,NAICS:naics_242,FracTracker,NAICS,RAGING WIRE VA1,"AMAZON DATA SERVICES, INC. IAD 50 IAD 60 IAD-71 IAD-78 IAD-79 IAD-80 (74049)",Operating,Operating/inferred,604.149,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1179,PNNL:building_00465062053,FracTracker,PNNL,1501 Moran Road,Amazon IAD88,Proposed,Operating/inferred,604.156,0.0,candidate_only,False
FracTracker:frac_row_856,PNNL:building_00460050155,FracTracker,PNNL,BCORE COPT DC-15,Equinix Ashburn DC10,Operating,Operating/inferred,604.229,0.0,candidate_only,False
NAICS:naics_53,PNNL:point_12471740457,NAICS,PNNL,AT&T CORP,H5 Secaucus,Operating/inferred,Operating/inferred,604.342,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_1074,PNNL:building_00996723586,FracTracker,PNNL,KH Data Capital Development,Iron Mountain VA-1,Operating,Operating/inferred,604.714,0.429,candidate_only,False
FracTracker:frac_row_864,PNNL:building_01381994242,FracTracker,PNNL,DARAB VENTURES SIX,,Proposed,Operating/inferred,604.907,0.0,candidate_only,False
FracTracker:frac_row_885,PNNL:building_00298242335,FracTracker,PNNL,MONTEREY DC ASSETS,Digital Realty ACC3,Operating,Operating/inferred,605.305,0.0,candidate_only,False
FracTracker:frac_row_1241,PNNL:building_01276518687,FracTracker,PNNL,PROLOGIS PARK GATEWAY II,Digital Realty IAD55,Proposed,Operating/inferred,605.477,0.0,candidate_only_code_conflict,False
NAICS:naics_358,PNNL:building_00996723589,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD-75 IAD-85 IAD-95 IAD-96",Amazon Web Services,Operating/inferred,Operating/inferred,605.511,0.25,candidate_only,False
NAICS:naics_122,PNNL:building_00209076412,NAICS,PNNL,EQUINIX LLC,Digital Realty Silicon Valley SJC11,Operating/inferred,Operating/inferred,605.587,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_1340,PNNL:building_00899634245,FracTracker,PNNL,Adobe Data Center,Stack Infrastructure Portland 3 Data Center -Bld POR3a,Operating,Operating/inferred,606.079,0.0,candidate_only,False
FracTracker:frac_row_1222,PNNL:campus_00696985482,FracTracker,PNNL,IAD76,,Operating,Operating/inferred,606.201,0.0,candidate_only,False
FracTracker:frac_row_859,PNNL:building_00794147655,FracTracker,PNNL,BLUE SLING ACC 9,CloudHQ LC2,Operating,Operating/inferred,606.27,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1220,PNNL:building_00697020850,FracTracker,PNNL,IAD214,Amazon IAD57,Operating,Operating/inferred,606.461,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_875,PNNL:campus_01343774537,FracTracker,PNNL,Filigree Ct Campus,CloudHQ Ashburn Campus,Operating,Operating/inferred,606.525,0.2,candidate_only,False
FracTracker:frac_row_1200,PNNL:building_00299929061,FracTracker,PNNL,DCT DULLES DOWNS Land Bay A,Amazon IAD12,Operating,Operating/inferred,606.665,0.0,candidate_only,False
FracTracker:frac_row_864,PNNL:campus_01020953461,FracTracker,PNNL,DARAB VENTURES SIX,Digital Loudoun Plaza,Proposed,Operating/inferred,606.671,0.0,candidate_only,False
FracTracker:frac_row_1108,PNNL:building_01181391921,FracTracker,PNNL,Wellington Road PRA,Amazon IAD130,Proposed,Operating/inferred,607.002,0.0,candidate_only,False
FracTracker:frac_row_849,PNNL:building_00793622740,FracTracker,PNNL,ACC7 Digital Realty,Aligned Ashburn,Operating,Operating/inferred,607.401,0.0,candidate_only,False
FracTracker:frac_row_1237,PNNL:building_00693390022,FracTracker,PNNL,NV-9 CYRUSONE,Amazon IAD120,Expanding,Operating/inferred,607.407,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_53,PNNL:building_00209076412,FracTracker,PNNL,Digital Realty SJC37 Data Center,Digital Realty Silicon Valley SJC11,Approved/Permitted/Under construction,Operating/inferred,607.491,1.0,candidate_only_code_conflict,False
FracTracker:frac_row_842,PNNL:building_01123249721,FracTracker,PNNL,44490 CHILUM PL,Equinix Ashburn DC16,Operating,Operating/inferred,607.792,0.0,candidate_only,False
FracTracker:frac_row_830,PNNL:building_01124864831,FracTracker,PNNL,ALLEGRO SOUTH CAMPUS,Microsoft IAD11,Operating,Operating/inferred,607.932,0.0,candidate_only,False
FracTracker:frac_row_848,NAICS:naics_332,FracTracker,NAICS,ACC5 ACC6 Digital Realty,VA2 DATA CENTER,Operating,Operating/inferred,608.515,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1074,PNNL:building_00996723589,FracTracker,PNNL,KH Data Capital Development,Amazon Web Services,Operating,Operating/inferred,608.546,0.0,candidate_only,False
FracTracker:frac_row_564,PNNL:building_00918871786,FracTracker,PNNL,Flexential Hillsboro 5,QTS Data Center Bld 3,Operating,Operating/inferred,608.694,0.0,candidate_only_code_conflict,False
NAICS:naics_354,PNNL:building_01030970564,NAICS,PNNL,SCOUT DEVELOPMENT LLC,Meta Henrico Data Center,Operating/inferred,Operating/inferred,608.951,0.0,candidate_only_low_specificity,False
