site_group_id,canonical_name,sources,source_count,member_count,primary_source,primary_source_layer,primary_record_uid,status_summary,is_currently_built,has_pipeline_status,state,county,city,latitude,longitude,coordinate_valid,geometry_type,operator_summary,name_aliases,facility_size_sqft,campus_area_sqft,mw_summary,reference_confidence,match_notes
site_00034,Greenlin Park,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1029,Proposed,False,True,VA,Loudoun,Leesburg,39.056362,-77.55221,True,Point,Charles S Kuhn/JK Landholdings II LLC,Greenlin Park,3702600.0,,,single_source_curated,
site_00035,Coloblox (HQ),FracTracker,1,1,FracTracker,,FracTracker:frac_row_103,Operating,True,False,GA,Cobb,Atlanta,33.88972,-84.465515,True,Point,Coloblox,Coloblox (HQ),,,,single_source_curated,
site_00036,HAYDEN TECHNOLOGIES,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1030,Expanding,False,True,VA,Loudoun,Leesburg,39.051716,-77.53956,True,Point,HAYDEN TECHNOLOGIES LLC,HAYDEN TECHNOLOGIES,563584.0,,,single_source_curated,
site_00037,Microsoft,FracTracker|PNNL,2,3,PNNL,building,PNNL:building_00886330269,Operating,True,False,VA,Loudoun County,Leesburg,39.07478688334023,-77.56412899431636,True,Polygon,Microsoft,IAD 01-04|Microsoft,809314.0,,,multi_source,FracTracker:frac_row_1031<->PNNL:building_00886330269:strong_name_supported_1km:846.343m ; FracTracker:frac_row_1031<->PNNL:building_00986829280:strong_name_supported_1km:891.167m
site_00038,Leesburg Gateway,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1032,Proposed,False,True,VA,Loudoun,Leesburg,39.103153,-77.536385,True,Point,Google,Leesburg Gateway,281800.0,,,single_source_curated,
site_00039,NVA06 Campus,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1033,Operating,True,False,VA,Loudoun,Leesburg,39.080227,-77.56473,True,Point,STACK INFRASTRUCTURE,NVA06 Campus,388150.0,,24,single_source_curated,
site_00040,NVA06 Campus,FracTracker|PNNL,2,2,PNNL,building,PNNL:building_01443922535,Operating,True,False,VA,Loudoun County,Leesburg,39.08219102890557,-77.56511220760098,True,Polygon,STACK INFRASTRUCTURE,NVA06 Campus,232886.0,,48,multi_source,FracTracker:frac_row_1034<->PNNL:building_01443922535:spatial_100m:49.786m
site_00041,Oaklawn,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1035,Proposed,False,True,VA,Loudoun,Leesburg,39.091972,-77.56057,True,Point,,Oaklawn,700000.0,,,single_source_curated,
site_00042,Orme Farm Rezoning,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1036,Proposed,False,True,VA,Loudoun,Leesburg,39.059395,-77.55797,True,Point,Van Metre Communities LLC/Roy Barnett,Orme Farm Rezoning,508000.0,,,single_source_curated,
site_00043,Stonewall Creek Business Park,FracTracker|PNNL,2,4,PNNL,campus,PNNL:campus_00706726088,Expanding,True,True,VA,Loudoun County,Leesburg,39.051431729239994,-77.53939966702264,True,MultiPolygon,Google,Google Data Center|Project Celtic Phase 1|Project Celtic Phase 2|Stonewall Creek Business Park,743608.0,1291753.0,,multi_source,FracTracker:frac_row_1037<->PNNL:building_00710070925:strong_name_supported_1km:771.512m ; FracTracker:frac_row_1037<->PNNL:campus_00706726088:strong_name_supported_1km:872.922m ; FracTracker:frac_row_1038<->PNNL:building_00710070925:name_supported_500m:457.319m ; FracTracker:frac_row_1038<->PNNL:campus_00706726088:strong_name_supported_1km:528.375m
site_00044,Spring Valley Technology Park,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1039,Proposed,False,True,VA,Loudoun,LEESBURG,39.001057,-77.57126,True,Point,,Spring Valley Technology Park,3483902.0,,,single_source_curated,
site_00045,ColoCrossing GA1,FracTracker,1,1,FracTracker,,FracTracker:frac_row_104,Operating,True,False,GA,Fulton,Atlanta,33.755016,-84.389626,True,Point,ColoCrossing,ColoCrossing GA1,10000.0,,2,single_source_curated,
site_00046,Tuscarora Crossing Landbay 3,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1040,Proposed,False,True,VA,Loudoun,Leesburg,39.077232,-77.533745,True,Point,BlackChamber Group,Tuscarora Crossing Landbay 3,701400.0,,,single_source_curated,
site_00047,Villages at Leesburg,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1041,Proposed,False,True,VA,Loudoun,Leesburg,39.087734,-77.5195,True,Point,STACK INFRASTRUCTURE,Villages at Leesburg,250000.0,,,single_source_curated,
site_00048,Wilderness Crossing,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1042,Proposed,False,True,VA,Orange,Locust Grove,38.33316,-77.73109,True,Point,Amazon,Wilderness Crossing,5000000.0,,,single_source_curated,
site_00049,Amazon Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1043,Proposed,False,True,VA,Louisa,Louisa,37.98242,-77.9511,True,Point,Amazon,Amazon Data Center,3800000.0,,,single_source_curated,
site_00050,North Creek Tech Campus,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1044,Proposed,False,True,VA,Louisa,Louisa,37.968376,-77.95334,True,Point,Amazon,North Creek Tech Campus,8700000.0,,,single_source_curated,
site_00051,Amazon Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1045,Cancelled,False,True,VA,Louisa,Louisa County,38.00263,-77.94,True,Point,Amazon,Amazon Data Center,7200000.0,,,single_source_curated,
site_00052,Desper Creek Technology Campus (AWS Data Center),FracTracker,1,1,FracTracker,,FracTracker:frac_row_1046,Proposed,False,True,VA,Louisa,Louisa County,37.97047,-77.9546,True,Point,,Desper Creek Technology Campus (AWS Data Center),,,,single_source_curated,
site_00053,Data center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1047,Cancelled,False,True,VA,Campbell County,Lynchburg,37.3761,-79.0327,True,Point,,Data center,450000.0,,,single_source_curated,
site_00054,9001 Hornbaker Rd,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1048,Proposed,False,True,VA,Prince William,Manassas,38.762554,-77.53385,True,Point,,9001 Hornbaker Rd,871518.0,,,single_source_curated,
site_00055,DataBank ATL1 (Midtown),FracTracker|NAICS,2,2,FracTracker,,FracTracker:frac_row_105,Operating,True,False,GA,Fulton,Atlanta,33.775368,-84.387764,True,Point,DataBank,"DATA CENTER ATLANTA, LLC|DataBank ATL1 (Midtown)",38260.0,,10,multi_source,FracTracker:frac_row_105<->NAICS:naics_338:spatial_100m:43.781m
site_00056,AIRPORT GATEWAY COMMERCE CENTER,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1050,Proposed,False,True,VA,Prince William,Manassas,38.72144,-77.49643,True,Point,"UNICORN HOTEL LLC, C/O DUPONT FABROS DEVELOPMENT, PCL D",AIRPORT GATEWAY COMMERCE CENTER,,,,single_source_curated,
site_00057,Airport Gateway Commerce Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1051,Proposed,False,True,VA,Prince William,Manassas,38.715843,-77.49836,True,Point,"UNICORN INTERESTS LLC, PCL F1",Airport Gateway Commerce Center,369600.0,,,single_source_curated,
site_00058,ALEXANDRIA TECHNOLOGY CENTER,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1052,Proposed,False,True,VA,Prince William,Manassas,38.756546,-77.51377,True,Point,QTS MANASSAS I LAND LLC C/O BLACKSTONE PROPERTY ADVISORS,ALEXANDRIA TECHNOLOGY CENTER,,,,single_source_curated,
site_00059,Alligned Data Centers (Balls Ford),FracTracker,1,1,FracTracker,,FracTracker:frac_row_1053,Proposed,False,True,VA,Prince William,Manassas,38.799274,-77.52802,True,Point,PROPCO LLC,Alligned Data Centers (Balls Ford),1275141.0,,,single_source_curated,
site_00060,AMAZON DATA SERVICES INC,FracTracker|NAICS|PNNL,3,16,PNNL,campus,PNNL:campus_00696992451,Operating|Proposed,True,True,VA,Prince William County,Manassas,38.79098152194525,-77.54831684502851,True,MultiPolygon,Amazon|Amazon Web Services|MANASSAS TECHNOLOGY PARTNERS LLC (Amazon),"AMAZON DATA SERVICES INC|AMAZON DATA SERVICES, INC. IAD-7 IAD-11 IAD-24|Amazon Data Center|Amazon IAD11|Amazon IAD14|Amazon IAD24|Amazon IAD52|Amazon IAD59|Amazon IAD7|GI TC 7510 MASON KING CT LLC (Amazon)|MANASSAS TECHNOLOGY PARTNERS LLC (Amazon)",123534.0,989045.0,,multi_source,FracTracker:frac_row_1054<->NAICS:naics_125:strong_name_supported_1km:916.606m ; FracTracker:frac_row_1054<->PNNL:building_00045776978:strong_name_supported_1km:866.248m ; FracTracker:frac_row_1054<->PNNL:building_00045776979:strong_name_supported_1km:920.147m ; FracTracker:frac_row_1054<->PNNL:building_00045776988:strong_name_supported_1km:917.768m ; FracTracker:frac_row_1054<->PNNL:building_00460059465:strong_name_supported_1km:919.827m ; FracTracker:frac_row_1054<->PNNL:building_00460060340:strong_name_supported_1km:690.427m ; FracTracker:frac_row_1054<->PNNL:building_00460060341:strong_name_supported_1km:805.287m ; FracTracker:frac_row_1055<->NAICS:naics_125:strong_name_supported_1km:605.831m ; FracTracker:frac_row_1055<->PNNL:building_00045776978:strong_name_supported_1km:578.449m ; FracTracker:frac_row_1055<->PNNL:building_00045776979:strong_name_supported_1km:616.406m ; FracTracker:frac_row_1055<->PNNL:building_00045776988:strong_name_supported_1km:594.38m ; FracTracker:frac_row_1055<->PNNL:building_00460059465:strong_name_supported_1km:822.827m ; FracTracker:frac_row_1055<->PNNL:building_00460060340:strong_name_supported_1km:661.642m ; FracTracker:frac_row_1055<->PNNL:building_00460060341:strong_name_supported_1km:738.57m ; FracTracker:frac_row_1056<->NAICS:naics_125:name_supported_500m:335.136m ; FracTracker:frac_row_1056<->PNNL:building_00045776978:name_supported_500m:460.653m ; FracTracker:frac_row_1056<->PNNL:building_00045776979:name_supported_500m:383.539m ; FracTracker:frac_row_1056<->PNNL:building_00045776988:name_supported_500m:206.768m ; FracTracker:frac_row_1059<->NAICS:naics_125:strong_name_supported_1km:762.814m ; FracTracker:frac_row_1059<->PNNL:building_00045776978:strong_name_supported_1km:628.108m ; FracTracker:frac_row_1059<->PNNL:building_00045776979:strong_name_supported_1km:724.444m ; FracTracker:frac_row_1059<->PNNL:building_00045776988:strong_name_supported_1km:868.57m ; FracTracker:frac_row_1059<->PNNL:building_00460059465:name_supported_500m:130.487m ; FracTracker:frac_row_1059<->PNNL:building_00460060340:name_supported_500m:127.514m ; FracTracker:frac_row_1059<->PNNL:building_00460060341:spatial_100m:2.38m ; FracTracker:frac_row_1059<->PNNL:campus_00696992451:spatial_100m:12.991m ; FracTracker:frac_row_1060<->NAICS:naics_125:strong_name_supported_1km:731.886m ; FracTracker:frac_row_1060<->PNNL:building_00045776978:strong_name_supported_1km:595.656m ; FracTracker:frac_row_1060<->PNNL:building_00045776979:strong_name_supported_1km:688.791m ; FracTracker:frac_row_1060<->PNNL:building_00045776988:strong_name_supported_1km:848.348m ; FracTracker:frac_row_1060<->PNNL:building_00460059465:spatial_100m:19.728m ; FracTracker:frac_row_1060<->PNNL:building_00460060340:name_supported_500m:263.029m ; FracTracker:frac_row_1060<->PNNL:building_00460060341:name_supported_500m:134.415m ; FracTracker:frac_row_1061<->NAICS:naics_125:strong_name_supported_1km:777.553m ; FracTracker:frac_row_1061<->PNNL:building_00045776978:strong_name_supported_1km:648.309m ; FracTracker:frac_row_1061<->PNNL:building_00045776979:strong_name_supported_1km:744.286m ; FracTracker:frac_row_1061<->PNNL:building_00045776988:strong_name_supported_1km:871.588m ; FracTracker:frac_row_1061<->PNNL:building_00460059465:name_supported_500m:249.492m ; FracTracker:frac_row_1061<->PNNL:building_00460060340:spatial_100m:12.944m ; FracTracker:frac_row_1061<->PNNL:building_00460060341:name_supported_500m:121.91m ; FracTracker:frac_row_1068<->NAICS:naics_125:name_supported_500m:144.424m ; FracTracker:frac_row_1068<->PNNL:building_00045776978:spatial_100m:18.463m ; FracTracker:frac_row_1068<->PNNL:building_00045776979:name_supported_500m:100.995m ; FracTracker:frac_row_1068<->PNNL:building_00045776988:name_supported_500m:267.735m ; FracTracker:frac_row_1068<->PNNL:building_00460059465:strong_name_supported_1km:607.271m ; FracTracker:frac_row_1068<->PNNL:building_00460060340:strong_name_supported_1km:660.148m ; FracTracker:frac_row_1068<->PNNL:building_00460060341:strong_name_supported_1km:624.169m ; FracTracker:frac_row_1079<->PNNL:building_00045776988:spatial_100m:5.521m ; NAICS:naics_125<->PNNL:building_00045776979:spatial_100m:48.412m
site_00061,Amazon IAD102,FracTracker|NAICS|PNNL,3,7,PNNL,building,PNNL:building_00996899486,Operating|Proposed,True,True,VA,Prince William County,Manassas,38.73597010187111,-77.50490133103251,True,Polygon,Amazon|Amazon Web Services,"AMAZON DATA SERVICES INC|AMAZON DATA SERVICES, INC IAD-100/101/102/103|Amazon Data Center|Amazon IAD100|Amazon IAD101|Amazon IAD102|Amazon IAD103",214338.0,,,multi_source,FracTracker:frac_row_1057<->PNNL:building_00996899486:strong_name_supported_1km:978.308m ; FracTracker:frac_row_1057<->PNNL:building_00996899487:strong_name_supported_1km:898.483m ; FracTracker:frac_row_1057<->PNNL:building_00996899488:strong_name_supported_1km:803.388m ; FracTracker:frac_row_1058<->NAICS:naics_441:name_supported_500m:478.314m ; FracTracker:frac_row_1058<->PNNL:building_00996899486:name_supported_500m:119.621m ; FracTracker:frac_row_1058<->PNNL:building_00996899487:name_supported_500m:115.221m ; FracTracker:frac_row_1058<->PNNL:building_00996899488:name_supported_500m:186.482m ; FracTracker:frac_row_1058<->PNNL:building_01227612684:name_supported_500m:232.04m
site_00062,DataBank ATL2 (West End),FracTracker,1,1,FracTracker,,FracTracker:frac_row_106,Operating,True,False,GA,Fulton,Atlanta,33.733864,-84.425735,True,Point,DataBank,DataBank ATL2 (West End),98300.0,,4,single_source_curated,
site_00063,Ashwood Addition,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1062,Proposed,False,True,VA,Prince William,Manassas,38.731693,-77.51026,True,Point,,Ashwood Addition,800000.0,,,single_source_curated,
site_00064,CloudHQ MCC1,FracTracker|PNNL,2,6,PNNL,building,PNNL:building_00882977350,Operating,True,False,VA,Prince William County,Buckhall,38.717028377885455,-77.49989682110625,True,Polygon,ABTEEN VENTURES LLC (CloudHQ)|CloudHQ|MANUCHEHR VENTURES LLC,ABTEEN VENTURES LLC (CloudHQ)|BOURZOU VENTURES LLC (CloudHQ)|CloudHQ MCC1|CloudHQ MCC2|CloudHQ MCC3|MANUCHEHR VENTURES LLC,139000.0,,,multi_source,FracTracker:frac_row_1049<->PNNL:building_00882977350:spatial_100m:23.759m ; FracTracker:frac_row_1049<->PNNL:building_00996899489:strong_name_supported_1km:712.062m ; FracTracker:frac_row_1049<->PNNL:building_01227614670:name_supported_500m:449.901m ; FracTracker:frac_row_1063<->PNNL:building_00882977350:strong_name_supported_1km:669.561m ; FracTracker:frac_row_1063<->PNNL:building_00996899489:spatial_100m:29.57m ; FracTracker:frac_row_1063<->PNNL:building_01227614670:strong_name_supported_1km:964.803m ; FracTracker:frac_row_920<->PNNL:building_01227614670:spatial_100m:33.523m
site_00065,DC 12 14 DE LLC (Amazon),FracTracker,1,1,FracTracker,,FracTracker:frac_row_1065,Operating,True,False,VA,Prince William,Manassas,38.778107,-77.558235,True,Point,DC 12 14 DE LLC (Amazon),DC 12 14 DE LLC (Amazon),311198.0,,,single_source_curated,
site_00066,Digital Second Manassas,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1066,Proposed,False,True,VA,Prince William,Manassas,38.737873,-77.508286,True,Point,DIGITAL CARVER BRICKYARD LLC,Digital Second Manassas,1759136.0,,,single_source_curated,
site_00067,Equinix DC14,FracTracker|PNNL,2,3,PNNL,campus,PNNL:campus_01227539675,Operating,True,False,VA,Prince William County,Manassas,38.803345027236205,-77.51061642582921,True,MultiPolygon,Equinix,EQUINIX LLC|Equinix DC14,109800.0,222846.0,,multi_source,FracTracker:frac_row_1067<->PNNL:building_00045583050:spatial_100m:19.015m ; FracTracker:frac_row_1067<->PNNL:campus_01227539675:spatial_100m:18.762m
site_00068,DataBank ATL3 (West End),FracTracker,1,1,FracTracker,,FracTracker:frac_row_107,Operating,True,False,GA,Fulton,Atlanta,33.73448,-84.4265,True,Point,DataBank,DataBank ATL3 (West End),,,6,single_source_curated,
site_00069,QTS Manassas DC5,FracTracker|PNNL,2,9,PNNL,building,PNNL:building_01090837713,Operating|Proposed,True,True,VA,Prince William County,Innovation,38.75469273948548,-77.51744670998576,True,Polygon,QTS MANASSAS I DC2 LLC|QTS MANASSAS I DC4 LLC|QTS Manassas DC 2|QTS Manassas DC 5|Quality Technology Services,DC-4|INNOVATION EXECUTIVE CENTER DC-3|Manassas Data Center|QTS Manassas DC 2|QTS Manassas DC 5|QTS Manassas DC1|QTS Manassas DC2|QTS Manassas DC5,323526.0,,,multi_source,FracTracker:frac_row_1019<->PNNL:building_01090837713:name_supported_500m:245.149m ; FracTracker:frac_row_1019<->PNNL:building_01134911642:name_supported_500m:292.071m ; FracTracker:frac_row_1019<->PNNL:building_01287260558:name_supported_500m:495.05m ; FracTracker:frac_row_1019<->PNNL:building_01464257784:name_supported_500m:342.547m ; FracTracker:frac_row_1069<->PNNL:building_01090837713:name_supported_500m:493.784m ; FracTracker:frac_row_1069<->PNNL:building_01134911642:spatial_100m:77.35m ; FracTracker:frac_row_1069<->PNNL:building_01287260558:name_supported_500m:135.87m ; FracTracker:frac_row_1069<->PNNL:building_01464257784:spatial_100m:33.065m ; FracTracker:frac_row_1070<->PNNL:building_01090837713:strong_name_supported_1km:615.059m ; FracTracker:frac_row_1070<->PNNL:building_01134911642:strong_name_supported_1km:991.354m ; FracTracker:frac_row_1091<->PNNL:building_01090837713:name_supported_500m:448.358m ; FracTracker:frac_row_1091<->PNNL:building_01134911642:spatial_100m:9.346m ; FracTracker:frac_row_1091<->PNNL:building_01287260558:name_supported_500m:219.215m ; FracTracker:frac_row_1091<->PNNL:building_01464257784:spatial_100m:55.073m ; FracTracker:frac_row_1092<->PNNL:building_01090837713:spatial_100m:21.033m ; FracTracker:frac_row_1092<->PNNL:building_01134911642:name_supported_500m:465.213m ; FracTracker:frac_row_1092<->PNNL:building_01287260558:strong_name_supported_1km:612.727m ; FracTracker:frac_row_1092<->PNNL:building_01464257784:strong_name_supported_1km:505.931m
site_00070,Iron Mountain Building 7,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1071,Proposed,False,True,VA,Prince William,Manassas,38.775063,-77.539795,True,Point,IRON MOUNTAIN DATA CENTERS VA 7 LLC,Iron Mountain Building 7,304000.0,,,single_source_curated,
site_00071,Iron Mountain VA-1,FracTracker|PNNL,2,2,PNNL,building,PNNL:building_00996723586,Operating,True,False,VA,Prince William County,Manassas,38.77791724644345,-77.547073196661,True,Polygon,,Iron Mountain Data Center VA-1|Iron Mountain VA-1,165230.0,,280,multi_source,FracTracker:frac_row_1072<->PNNL:building_00996723586:spatial_100m:90.405m
site_00072,"KH DATA CAPITAL DEVELOPMENT LAND LLC
 C/O IRON MOUNTAIN GLOBAL REAL ESTATE",FracTracker,1,1,FracTracker,,FracTracker:frac_row_1075,Operating,True,False,VA,Prince William,Manassas,38.7768,-77.54394,True,Point,"KH DATA CAPITAL DEVELOPMENT LAND LLC
 C/O IRON MOUNTAIN GLOBAL REAL ESTATE","KH DATA CAPITAL DEVELOPMENT LAND LLC
 C/O IRON MOUNTAIN GLOBAL REAL ESTATE",597590.0,,,single_source_curated,
site_00073,Manassas Corporate Center MCC-7 PRA,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1076,Proposed,False,True,VA,Prince William,Manassas,38.722412,-77.50135,True,Point,UNICORN INTERESTS LLC,Manassas Corporate Center MCC-7 PRA,1082231.0,,,single_source_curated,
site_00074,Amazon IAD130,FracTracker|PNNL,2,3,PNNL,building,PNNL:building_01181391921,Operating,True,False,VA,Prince William County,Manassas,38.76036060090534,-77.51930184592597,True,Polygon,Amazon Web Services|MANASSAS NCP LLC,Amazon IAD130|Amazon IAD131|MANASSAS NCP LLC,409252.0,,,multi_source,FracTracker:frac_row_1077<->PNNL:building_01181391921:spatial_100m:58.224m ; FracTracker:frac_row_1077<->PNNL:building_01181391922:spatial_100m:71.156m
site_00075,Manassas Point,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1078,Proposed,False,True,VA,Prince William,Manassas,38.783833,-77.53779,True,Point,,Manassas Point,1739350.0,,,single_source_curated,
site_00076,DataBank ATL4 (South Fulton),FracTracker,1,1,FracTracker,,FracTracker:frac_row_108,Proposed,False,True,GA,Fulton,Atlanta,33.750492,-84.54815,True,Point,DataBank,DataBank ATL4 (South Fulton),212710.0,,40,single_source_curated,
site_00077,MCC5,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1080,Proposed,False,True,VA,Prince William,Manassas,38.719757,-77.49309,True,Point,"UNICORN INTERESTS LLC, CLOUD HQ",MCC5,400000.0,,,single_source_curated,
site_00078,MCI COMMUNICATION SERVICES LLC VERIZON GLOBAL REAL ESTATE,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1081,Operating,True,False,VA,Prince William,Manassas,38.80486,-77.51249,True,Point,MCI COMMUNICATION SERVICES LLC VERIZON GLOBAL REAL ESTATE,MCI COMMUNICATION SERVICES LLC VERIZON GLOBAL REAL ESTATE,227465.0,,,single_source_curated,
site_00079,Mid-County Industrial Park,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1082,Proposed,False,True,VA,Prince William,Manassas,38.63156,-77.41153,True,Point,,Mid-County Industrial Park,664715.0,,,single_source_curated,
site_00080,NVA05A & NVA05B Proffer Amendment and Rezoning,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1083,Proposed,False,True,VA,Prince William,Manassas,38.760544,-77.51536,True,Point,,NVA05A & NVA05B Proffer Amendment and Rezoning,814777.0,,,single_source_curated,
site_00081,NVA05C,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1084,Proposed,False,True,VA,Prince William,MANASSAS,38.761223,-77.511635,True,Point,,NVA05C,261312.0,,,single_source_curated,
site_00082,NVA15 LLC,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1085,Proposed,False,True,VA,Prince William,Manassas,38.74385,-77.53758,True,Point,STACK INFRASTRUCTURE,NVA15 LLC,24000.0,,48,single_source_curated,
site_00083,COPT Data Center,FracTracker|PNNL,2,11,PNNL,building,PNNL:building_00224100721,Operating|Proposed,True,True,VA,Prince William County,Manassas,38.74728120625688,-77.5318452938603,True,Polygon,Amazon|Amazon Web Services|COPT DC INNOVATION LLC|POWERLOFT @ INNOVATION I|STACK INFRASTRUCTURE,Amazon Web Services|COPT DC INNOVATION LLC|COPT Data Center|COPT Data Center Bldg 2|COPT Innovation Park Data Center|NVA16 LLC|POWERLOFT @ INNOVATION I|SI NVA02 LLC A1A|SI NVA02 LLC A2A,352030.0,,48,multi_source,FracTracker:frac_row_1064<->PNNL:building_00224100721:name_supported_500m:399.693m ; FracTracker:frac_row_1064<->PNNL:building_01059037050:spatial_100m:69.17m ; FracTracker:frac_row_1064<->PNNL:building_01059037051:spatial_100m:56.65m ; FracTracker:frac_row_1086<->PNNL:building_01000784035:strong_name_supported_1km:708.671m ; FracTracker:frac_row_1086<->PNNL:building_01059030596:strong_name_supported_1km:595.432m ; FracTracker:frac_row_1086<->PNNL:building_01059037050:strong_name_supported_1km:786.153m ; FracTracker:frac_row_1086<->PNNL:building_01280340215:strong_name_supported_1km:536.832m ; FracTracker:frac_row_1089<->PNNL:building_00224100721:spatial_100m:10.956m ; FracTracker:frac_row_1096<->PNNL:building_01059030596:spatial_100m:34.539m ; FracTracker:frac_row_1096<->PNNL:building_01280340215:spatial_100m:87.432m ; FracTracker:frac_row_1097<->PNNL:building_01000784035:spatial_100m:12.007m
site_00084,PARSONS BUSINESS PARK LLC,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1087,Proposed,False,True,VA,Prince William,Manassas,38.645596,-77.4416,True,Point,,PARSONS BUSINESS PARK LLC,2628411.0,,,single_source_curated,
site_00085,Potomac Technology Park,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1088,Proposed,False,True,VA,Prince William,Manassas,38.630245,-77.42247,True,Point,Plaza Realty Management Inc,Potomac Technology Park,1160000.0,,,single_source_curated,
site_00086,EDC ATL01,FracTracker,1,1,FracTracker,,FracTracker:frac_row_109,Operating,True,False,GA,Fulton,Atlanta,33.72936,-84.42015,True,Point,EdgeConnex,EDC ATL01,29527.0,,2,single_source_curated,
site_00087,Project Well,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1090,Proposed,False,True,VA,Prince William,Manassas,38.780552,-77.56264,True,Point,,Project Well,1341019.0,,,single_source_curated,
site_00088,QTS MANASSAS I DC3 LLC,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1093,Expanding,False,True,VA,Prince William,Manassas,38.753265,-77.510345,True,Point,QTS MANASSAS I DC3 LLC,QTS MANASSAS I DC3 LLC,269091.0,,,single_source_curated,
site_00089,QTS MANASSAS I DC6 LLC,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1094,Expanding,False,True,VA,Prince William,Manassas,38.75438,-77.509895,True,Point,QTS MANASSAS I DC6 LLC C/O BLACKSTONE PROPERTY ADVISORS,QTS MANASSAS I DC6 LLC,269091.0,,,single_source_curated,
site_00090,SI NVA 04 LLC (Avanti at Innovation),FracTracker|PNNL,2,2,PNNL,building,PNNL:building_01059036248,Operating,True,False,VA,Prince William County,Manassas,38.745958588783616,-77.53750921534285,True,Polygon,STACK INFRASTRUCTURE,SI NVA 04 LLC (Avanti at Innovation),281000.0,,,multi_source,FracTracker:frac_row_1095<->PNNL:building_01059036248:spatial_100m:61.094m
site_00091,SI NVA05 LLC,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1098,Operating,True,False,VA,Prince William,Manassas,38.748386,-77.521545,True,Point,STACK INFRASTRUCTURE,SI NVA05 LLC,213320.0,,,single_source_curated,
site_00092,SI NVA06 LLC,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1099,Operating,True,False,VA,Prince William,Manassas,38.747314,-77.51989,True,Point,STACK INFRASTRUCTURE,SI NVA06 LLC,223757.0,,,single_source_curated,
site_00093,Brightspeed Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_11,Operating,True,False,AR,Pope,Russellville,35.27746,-93.1372,True,Point,,Brightspeed Data Center,44650.0,,,single_source_curated,
site_00094,EDC ATL02,FracTracker,1,1,FracTracker,,FracTracker:frac_row_110,Operating,True,False,GA,Fulton,Atlanta,33.731815,-84.42362,True,Point,EdgeConnex,EDC ATL02,91980.0,,14,single_source_curated,
site_00095,SI NVA07 LLC,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1100,Operating,True,False,VA,Prince William,Manassas,38.746647,-77.51876,True,Point,STACK INFRASTRUCTURE,SI NVA07 LLC,233757.0,,,single_source_curated,
site_00096,Amazon Web Services,FracTracker|PNNL,2,2,PNNL,building,PNNL:building_01252196825,Operating,True,False,VA,Prince William County,Manassas,38.746145819498636,-77.51721534270156,True,Polygon,Amazon Web Services|STACK INFRASTRUCTURE,Amazon Web Services|SI NVA08 LLC,216067.0,,,multi_source,FracTracker:frac_row_1101<->PNNL:building_01252196825:spatial_100m:24.44m
site_00097,South Point Phase II LLC,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1102,Proposed,False,True,VA,Prince William,Manassas,38.77665,-77.5567,True,Point,South Point Phase II LLC,South Point Phase II LLC,530000.0,,,single_source_curated,
site_00098,Stoneview,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1103,Proposed,False,True,VA,Prince William,Manassas,38.76551,-77.51943,True,Point,,Stoneview,149558.0,,,single_source_curated,
